year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2013,NER,Niger,Sub-Saharan Africa,,,,4.120214,8.222386047,10,10,5,9.529659628,9.641817716,8.834295469,9.8,7.5,0,0,0,5.766666667,7.607782728,5,5,0,3.333333333,7.5,7.5,7.5,7.695555556,7.633333333,7.60962963,10,10,7.5,5,6.25,7.5,7.5,7.5,7.5,7.5,7.5,9.166666667,10,10,5,5,10,10,10,8.571428571,,5,0,2.5,10,10,10,0,4.166666667,6.216771669,116,6.95,9.839237057,4,7,3,5,6.447309264,,4.2,4.101252833,3.333333333,3.333333333,3.161241355,6.380125552,4.471006667,3.7599105,0.628571429,3.332485007,8.055361009,9.276266328,9.540613575,0,6.718060228,3.819516225,7.62,7.2868,6.242105408,4.944351333,1.660307085,3.302329209,10,3.961217375,0.769230769,2.101887185,2.27744511,5.455469932,10,9.283145768,10,9.761048589,1.666666667,3.7279445,5.247348667,6,7.381038846,0,4.003833113,3.47967125,2.222222222,7.10103831,,8.78416742,6.973481854,5.712116211,6.492332638,5.69,140,5.953385834,135,4
2013,NGA,Nigeria,Sub-Saharan Africa,2.7,5,3.1,3.593650794,6.060660057,0,6.839887083,2.5,6.099617537,9.404059737,4.968712871,7,7.5,0,0,0,4.833333333,5.287568754,5,0,5,3.333333333,10,2.5,6.25,8.722222222,8.888888889,7.953703704,10,7.5,10,7.5,8.75,10,7.5,8.75,10,10,10,9.166666667,9.418027087,10,5.333333333,4.5,10,10,10,8.46448006,,5,5,5,0,0,0,5,3.333333333,5.445456597,142,9.135294118,9.867493736,2,9,5,7,7.000696963,3.452248931,3.46594513,3.99285385,3.333333333,3.333333333,3.116641187,3.684613071,2.702066983,3.164590993,0.864864865,3.133555931,9.023888155,8.177562994,8.304834543,5,7.626571423,,7.66,6.8176,7.2388,5.918100327,6.12774317,6.022921748,10,6.338486943,5.833333333,1.991261544,4.721027273,6.995687255,10,8.341705108,9,9.113901703,8.9,6.91708809,7.426747368,10,6.049541728,10,8.215562864,3.511160326,1.777777778,8.6819497,2.424811682,9.144580831,0,4.256713386,7.195392651,6.39,111,5.917728298,136,4
2013,NOR,Norway,Western Europe,9.2,8.6,8.3,8.711111111,9.637588458,10,10,10,10,10,10,10,10,10,10,10,10,9.879196153,10,10,10,10,10,7.5,8.75,9.888888889,9.488888889,9.375925926,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9.25,10,10,10,9.75,,10,10,10,10,10,10,10,10,9.560169409,1,1.529411765,5.065797828,8,7,4,5.5,5.023802398,8.908236079,7.060188747,8.319821411,10,10,7.752899898,9.121524194,8.437403796,7.682399486,1,8.586941512,9.802452117,8.310715843,9.573658165,10,9.421706531,9.9,8.46,0,6.12,5.887965947,9.056747674,7.47235681,10,6.662466545,4.615384615,7.743794892,6.340548684,7.483226374,10,10,10,10,3.9,3.081190206,4.425079981,4,10,1,4.401045031,4.747678637,7.555555556,9.81407083,8.565980306,8.920458868,9.069625903,8.11222835,7.50442446,7.6,29,8.580084704,6,1
2013,OMN,Oman,Middle East & North Africa,,,,6.084287,8.954595214,5,10,7.5,10,10,8.5,10,7.5,0,0,0,5.833333333,7.762642849,10,10,0,6.666666667,2.5,5,3.75,10,8.011111111,7.253703704,2.5,2.5,2.5,2.5,2.5,2.5,5,3.75,5,5,5,3.333333333,10,10,1.666666667,3.25,7.5,5,5,6.05952381,,0,0,0,0,0,0,0,0,5.793055214,137,0,8.134859664,0,10,10,10,4.533714916,6.843872015,5.578083185,7.070767285,8.333333333,8.333333333,5.137575707,8.711478488,7.602797348,8.576815306,0.58974359,5.845668764,8.965239845,3.102158413,9.750916604,10,7.954578715,9.626666667,9.06,7.18,8.622222222,6.127670258,8.76417365,7.445921954,10,6.140316526,5.833333333,7.301292327,6.424980729,8.123281226,10,10,10,10,8.9,4.401141085,7.67083419,4,10,10,7.495329213,5.268973438,7.777777778,9.074319349,7.020011719,8.357440165,9.2377658,7.789381375,8.428236862,6.98,75,6.386527607,118,3
2013,PAK,Pakistan,South Asia,2.4,3.6,3.7,3.244444444,6.932078374,0,6.74577685,2.5,4.724269572,3.633903032,3.520789891,10,5,0,0,0,5,5.150956088,5,5,5,5,2.5,7.5,5,8.362222222,8.522222222,7.294814815,7.5,7.5,10,7.5,8.75,10,7.5,8.75,10,7.5,8.75,7.916666667,5.597443314,9.944968041,3.666666667,2.75,10,7.5,7.5,6.708439717,,0,0,0,0,0,0,0,0,4.790842253,151,8.264705882,9.110003886,6,10,10,10,8.343677442,4.698028101,3.643609756,3.794412632,3.33,5.833333333,3.602491196,6.556832722,3.069189181,3.045648387,0.702702703,3.554254286,8.256096635,7.404344189,8.462099269,0,6.030635023,7.786666667,7.3,5.518,6.868222222,5.661874025,7.280079824,6.470976924,10,5.172318073,0.769230769,0.774379489,2.238642777,6.394460481,8,7.559552564,10,8.519850855,1.1,5.224139817,6.031607736,8,2.599481826,10,5.49253823,3.426704617,5.111111111,9.290843023,3.063082866,6.844946488,3.341660078,5.179724697,6.397371261,6.14,125,5.465421127,143,4
2013,PAN,Panama,Latin America & the Caribbean,5.6,4.5,3.8,4.617460317,3.090982795,10,10,10,10,10,10,10,10,10,10,10,10,7.696994265,10,10,10,10,10,10,10,9.222222222,4.533333333,7.918518519,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4.333333333,5,10,10,10,8.476190476,,10,10,10,10,10,10,10,10,7.718084545,54,6.882352941,8.555858311,6,9,4,6.5,6.984552813,2.846472459,4.185395713,5.835802519,8.33,5,2.985719478,8.785860187,5.884511571,4.892293315,0.945945946,5.26984381,9.350646573,7.585761743,9.194568017,10,9.032744083,8.937144951,8.62,5.998,7.851714984,5.875485,8.76417365,7.319829325,10,7.379393502,10,10,9.126464501,8.574502202,8,8.326329758,10,8.775443253,2.233333333,4.527196193,5.939758321,6,4.128922248,10,5.471535016,4.973786814,7.333333333,9.740672228,4.39440376,9.268498119,5.325710863,6.839400853,7.02879304,7.38,39,7.549042273,49,2
2013,PNG,Pap. New Guinea,Oceania,,,,3.941662,6.861761499,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,7.9539205,10,10,10,10,,,,5.611111111,4.766666667,5.188888889,,,,,,,,,,,,,10,10,8,6.75,,,,8.6875,,5,10,7.5,0,10,5,10,7.5,6.895944236,88,3.095230112,9.116076294,8,5,5,5,6.302826602,8.757536129,3.8,8.271760172,7.5,4.166666667,1.010607601,6.96282759,8.406589376,7.774686801,0.885714286,5.93483255,8.297033019,8.143825268,9.007936508,5,7.612198699,6.613333333,9.06,5.676,7.116444444,5.901207981,6.362890477,6.132049229,10,,7.692307692,7.080041044,7.386174368,7.65866701,10,6.259683825,9,8.419894608,7.766666667,2.848815456,4.511254376,10,7.006901538,10,7.022273006,4.284311142,4.666666667,8.099337175,,7.376058237,7.679669421,6.421208528,7.287792048,6.96,77,6.927972118,77,2
2013,PRY,Paraguay,Latin America & the Caribbean,,,,3.926783,6.263382072,10,10,5,9.381354648,9.536015986,8.783474127,10,10,5,5,5,8.333333333,7.793396511,10,10,10,10,5,7.5,6.25,9.666666667,9.861111111,8.592592593,7.5,7.5,5,5,5,5,5,5,5,5,5,6.666666667,10,10,4.333333333,4,10,10,10,8.333333333,,10,10,10,10,10,10,10,10,7.289304137,72,7.323529412,9.084898374,8,10,7,8.5,8.227106946,1.080835185,3.024189006,3.693096629,2.5,3.333333333,4.187770031,8.506083724,2.08969555,4.348346005,1,3.640372163,8.903585119,8.630570823,9.463228523,10,9.249346116,9.073333333,8,6.76,7.944444444,5.619159518,5.859832417,5.739495968,10,5.684097401,4.615384615,6.74816412,5.682548712,7.341622281,8,8.942655518,9,8.647551839,3.333333333,3.968028627,7.471896794,8,2.599481826,1,4.395456763,4.697441026,4.666666667,8.460293201,2.624584443,8.69985606,5.762874595,5.818619332,6.287209312,6.95,78,7.119652068,66,2
2013,PER,Peru,Latin America & the Caribbean,6.7,3.9,3.7,4.801587302,7.365675975,10,10,7.5,9.945472677,9.973826885,9.483859912,10,10,5,5,5,8.333333333,8.39428974,10,10,10,10,7.5,7.5,7.5,7.133333333,5.322222222,6.651851852,7.5,7.5,7.5,7.5,7.5,7.5,5,6.25,7.5,7.5,7.5,7.5,6.728360625,10,5.333333333,5.5,10,10,10,8.223099137,,10,5,7.5,10,10,10,10,9.166666667,7.453131026,64,7.235294118,9.61211415,7,8,4,6,7.461852067,2.45075409,3.246300127,4.228868171,7.5,5,5.084941294,8.792407873,2.693076366,3.327151468,1,4.702611043,8.623325101,9.089874189,9.436699436,10,9.287474681,9.58,9.32,8.3544,9.0848,5.319324123,8.096935613,6.708129868,10,6.43959904,8.461538462,8.960676947,7.953938149,8.436717004,10,10,9,9.666666667,3.9,3.160110657,7.33145863,10,7.03979273,10,6.905227003,2.854483316,8.444444444,9.070929086,4.33788203,8.080461796,6.715667345,6.583978003,7.718623891,7.52,33,7.486565513,50,2
2013,PHL,Philippines,South Asia,3.6,3.9,3.6,3.734920635,6.282329779,5,8.260240273,2.5,8.534404744,8.647455278,6.588420059,10,10,5,5,5,8.333333333,7.068027724,5,10,5,6.666666667,5,10,7.5,9.888888889,7.544444444,8.311111111,7.5,7.5,7.5,2.5,5,5,5,5,7.5,5,6.25,7.083333333,0.861184314,10,5.666666667,4.75,7.5,10,7.5,6.611121569,,0,0,0,10,10,10,5,5,6.067960358,124,7.882352941,9.231607629,10,7,7,7,8.528490143,4.255227918,4.317626175,5.466528051,5,4.166666667,3.116401178,7.925068367,4.39484433,5.526239037,0.891891892,4.642345526,8.765672365,9.55931175,9.400461184,10,9.431361325,7.073333333,8.74,7.3036,7.705644444,5.837980737,7.970294588,6.904137662,10,6.192902678,0.769230769,10,5.654044482,7.565956647,8,9.962003756,10,9.320667919,7.766666667,4.039504939,6.378577833,10,2.517253846,10,6.783667214,4.078209252,4.888888889,8.72526119,4.248713697,9.384325893,7.836599992,6.526999819,7.543778317,7.54,30,6.803980179,88,3
2013,POL,Poland,Eastern Europe,7.4,6.2,6.9,6.858730159,9.690937884,10,10,10,10,10,10,10,10,10,10,10,10,9.896979295,10,10,10,10,10,10,10,8.482222222,7.544444444,8.675555556,10,10,10,10,10,10,10,10,10,5,7.5,9.166666667,10,10,7,7.25,10,10,10,9.178571429,,10,10,10,10,10,10,10,10,8.891006728,23,5,5.124913112,7,7,4,5.5,5.656228278,5.180656523,3.101566183,5.540382854,10,7.5,4.123415198,9.277711792,5.107186253,7.350750173,0.864864865,5.924226966,9.097777685,9.468371162,9.793146033,10,9.58982372,9.64,8.9,6.216,8.252,5.647559692,8.03273859,6.840149141,10,6.033798751,2.307692308,7.743794892,5.361761984,7.613477781,8,7.309470191,9,8.10315673,8.9,3.934948506,7.610139436,8,7.755176154,10,7.700044016,3.088921648,7.777777778,8.863670906,5.74078246,7.460886552,6.79413263,6.621028662,7.474743136,7.25,56,8.070503364,29,1
2013,PRT,Portugal,Western Europe,7.3,6.2,5.9,6.461904762,9.452870596,10,10,10,10,10,10,10,10,10,10,10,10,9.817623532,10,10,10,10,10,10,10,9.333333333,7.916666667,9.083333333,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,8.25,10,10,10,9.511904762,,10,10,10,10,10,10,10,10,8.929405883,21,5.088235294,4.045434758,10,4,1,2.5,5.408417513,5.817638543,3.652817186,6.410053365,10,8.333333333,5.503705092,7.58150873,7.222002329,8.373858107,1,6.988324076,9.908789269,9.604212881,9.945116667,10,9.864529704,9.64,8.9,6.216,8.252,7.001676342,8.095182592,7.548429467,10,5.626039728,4.615384615,7.743794892,5.995073078,7.948875636,8,6.951645065,10,8.317215022,5.566666667,3.895066286,6.249263177,6,7.03979273,10,6.45846481,3.297339422,8.888888889,9.895798399,6.512958665,9.073995332,6.917435221,7.431069321,7.402249718,7.52,33,8.224702942,20,1
2013,QAT,Qatar,Middle East & North Africa,,,,6.753857,9.840033628,5,10,10,10,10,9,10,7.5,0,0,0,5.833333333,8.224455654,0,10,0,3.333333333,2.5,2.5,2.5,9.517777778,5.972222222,5.996666667,2.5,5,0,0,0,0,0,0,2.5,5,3.75,3.75,10,10,3.333333333,3.75,7.5,5,5,6.369047619,,0,0,0,0,0,0,0,0,5.689482925,140,0,9.613647987,,10,10,10,6.537882662,8.291184322,7.447272465,8.326973823,6.666666667,8.333333333,4.85642951,9.655696541,8.822545521,9.213083646,0.615384615,6.426824369,9.381848621,3.852022337,9.373685792,10,8.151889187,9.313333333,9.06,7.4056,8.592977778,5.938144669,7.907850585,6.922997627,10,6.9083719,4.615384615,4.093148729,5.205635081,7.680402622,,10,10,10,10,7.154564884,8.343892216,8,4.819637278,10,8.05301573,7.005941041,7.555555556,9.46800226,8.740715257,9.981963644,9.540417615,8.715432562,8.922816097,7.54,30,6.614741463,103,3
2013,ROU,Romania,Eastern Europe,7.1,5.9,5.6,6.195238095,9.330283766,10,10,10,10,10,10,10,10,10,10,10,10,9.776761255,10,10,10,10,10,5,7.5,9.777777778,8.472222222,8.583333333,10,7.5,10,7.5,8.75,5,5,5,10,7.5,8.75,8.75,10,10,6,6.25,10,10,10,8.892857143,,10,10,10,10,10,10,10,10,8.615618885,35,6.282352941,6.778302309,8,10,4,7,7.015163813,4.103410115,3.568794003,4.925332266,8.333333333,5.8,4.849985116,9.147847632,5.361123644,5.585868819,1,5.741743881,9.595663171,9.283902557,9.20292802,10,9.520623437,9.64,8.9,6.216,8.252,4.93375879,8.262868612,6.598313701,10,5.256823329,8.461538462,7.743794892,7.154052228,8.001091482,10,8.869333092,10,9.623111031,5,5.091948877,6.73249061,8,10,10,7.470739914,3.67513259,6.444444444,9.719513418,4.49075917,6.755759075,8.217717092,6.550554298,7.881468414,7.63,25,8.122809443,28,1
2013,RUS,Russia,Eastern Europe,4,4.6,3.6,4.047619048,5.609107502,0,9.254391309,5,9.65855303,9.598625602,6.702313988,10,10,10,10,10,10,7.437140497,10,0,10,6.666666667,2.5,5,3.75,8.993333333,4.35,5.697777778,5,2.5,2.5,5,3.75,5,7.5,6.25,2.5,7.5,5,4.166666667,8.606338896,9.86063389,1.666666667,2,10,10,10,7.447662779,,10,10,10,10,10,10,10,10,6.269067275,112,4.141176471,5.046163369,10,10,4,7,6.54683496,3.174560894,3.421774942,3.889610216,6.7,5,7.547067184,9.608043364,3.658894112,5.785028498,0.783783784,4.834547489,7.925774578,7.901268754,8.647499494,10,8.618635706,0.24,8.06,5.6156,4.638533333,5.007668368,7.184098618,6.095883493,10,4.212719205,6.153846154,3.761271805,4.709279054,6.36092397,5,9.500968035,10,8.166989345,5,5.327740263,7.621896683,6,8.503450769,3,5.908847953,3.176862044,5.333333333,9.628809484,3.858722009,7.027297666,8.116833153,6.190309615,6.755382304,6.62,98,6.444533638,116,3
2013,RWA,Rwanda,Sub-Saharan Africa,,,,4.834422,8.702231899,0,10,5,9.819252354,9.02396271,6.768643013,10,10,5,5,5,8.333333333,7.934736082,5,10,5,6.666666667,5,2.5,3.75,8.288888889,5.833333333,5.957407407,5,5,0,0,0,2.5,2.5,2.5,5,2.5,3.75,4.583333333,10,9.096261768,2.666666667,1.75,10,7.5,7.5,6.930418348,,5,10,7.5,10,10,10,10,9.166666667,6.522738763,102,7.405882353,8.843306324,0,8,5,6.5,5.687297169,6.474835,6.261825,7.107198333,6.1,,3.73125763,9.362353277,7.95311,8.557483333,0.948717949,6.76546916,8.824321452,8.667485364,8.392167649,10,8.970993616,8.653333333,7.44,5.2896,7.127644444,5.787385,6.298693453,6.043039227,10,6.882423333,8.461538462,1.880635902,5.741532566,7.228054059,8,8.575420505,9,8.525140168,10,5.51148,7.088943333,10,7.755176154,10,8.392599915,6.326991667,7.555555556,9.242508985,7.220042571,9.656417815,8.800602068,8.133686444,8.350475509,7.4,38,6.961369381,76,2
2013,SAU,Saudi Arabia,Middle East & North Africa,,,,5.578389,9.401720257,0,10,5,9.977736573,9.933209718,6.982189258,10,5,0,0,0,5,7.127969838,0,0,0,0,2.5,2.5,2.5,9.666666667,8.238888889,6.801851852,0,0,0,0,0,0,0,0,2.5,0,1.25,0.416666667,10,9.332097179,0.333333333,2.75,5,2.5,2.5,4.630775787,,0,0,0,0,0,0,0,0,4.36151914,154,0,,,10,10,10,5,7.022562594,5.413792768,6.868123915,8.333333333,8.333333333,4.008070388,9.8488061,7.016248198,7.70801546,0.435897436,5.149470115,8.678610948,3.513529111,9.298747277,10,7.872721834,,9.04,6.6976,7.8688,5.726265296,8.013092603,6.86967895,10,5.173286919,1.538461538,0.553128207,2.421625555,6.790026126,8,10,,9,10,5.137559141,7.953706385,8,4.387940385,10,7.579867652,4.487176096,4,9.301643233,7.283160177,9.255260633,9.282603106,7.268307208,7.94939162,6.55,104,5.45575957,145,4
2013,SEN,Senegal,Sub-Saharan Africa,5.2,5.5,4.1,4.973015873,7.049765915,10,10,5,9.834753509,9.985836015,8.964117905,7.4,10,5,5,5,7.466666667,7.826850162,5,10,5,6.666666667,7.5,5,6.25,9.333333333,8.516666667,8.033333333,10,10,10,7.5,8.75,10,7.5,8.75,10,7.5,8.75,9.583333333,10,10,4,6,10,10,10,8.571428571,,0,5,2.5,0,0,0,5,2.5,6.735442699,96,6.823529412,10,7,5,5,5,7.205882353,4.205931013,4.571227364,4.91043112,4.2,5,2.788290415,3.661743331,6.044068974,5.858788208,0.641025641,3.759815879,9.205560306,9.361255364,9.860274633,0,7.106772576,7.273333333,7.64,7.3096,7.407644444,5.193701048,8.284267619,6.738984334,10,5.80934131,0.769230769,4.756902577,3.778491552,6.981280083,10,6.897025172,10,8.965675057,0,5.126170225,5.759615139,6,7.193970192,0,4.013292593,4.926648779,0.666666667,9.075424426,4.125257804,7.643263713,3.05021759,4.91457983,5.964515827,6.2,123,6.46772135,113,3
2013,SRB,Serbia,Eastern Europe,5.3,4.5,4.1,4.634920635,9.363244047,10,10,7.5,10,10,9.5,10,10,5,10,7.5,9.166666667,9.343303571,5,5,10,6.666666667,5,7.5,6.25,8.964444444,7.822222222,7.678888889,7.5,10,10,5,7.5,5,5,5,7.5,7.5,7.5,8.333333333,10,10,7,6,10,7.5,10,8.642857143,,10,10,10,10,10,10,10,10,7.626730655,58,6.1057397,3.689298472,10,10,5,7.5,6.823759543,2.592092816,2.509358239,3.576209171,6.666666667,5.833333333,3.613122248,8.091920835,4.714204267,5.296794759,1,4.765966926,8.526354857,9.041892772,8.461147274,5,7.757348726,9.266666667,8.52,7.1584,8.315022222,5.435368864,8.221823617,6.828596241,10,4.354153524,1.538461538,6.969415403,4.287343488,7.357740488,8,5.034922298,9,7.344974099,2.233333333,3.861471829,7.268741228,10,7.505751282,10,6.811549612,2.020580709,6,9.54437125,4.445969161,6.566582642,6.872597915,5.90835028,6.68829133,6.68,92,7.153365327,63,2
2013,SYC,Seychelles,Sub-Saharan Africa,,,,5.161768,2.238452002,10,10,,10,10,10,,,,,,,6.119226001,10,10,,10,,,,9.888888889,9.027777778,9.458333333,,,,,,,,,,,,,10,10,4.666666667,5.25,,,,7.479166667,,,,,0,10,5,,5,6.812436,92,0.497058824,9.14176544,7,10,10,10,6.659706066,5.197458798,4.482801894,5.252647057,8.6,,4.064276714,7.075346502,5.19739749,5.270841579,0.974358974,5.570255277,8.79809236,5.097164819,9.132212303,10,8.256867371,9.053333333,,,9.053333333,5.703680892,7.761563573,6.732622233,10,5.428854212,8.461538462,10,7.963464225,8.437354948,5,10,8,7.666666667,5.566666667,4.416327544,6.425230166,8,7.533160609,10,6.990230831,5.326781094,6,8.670974005,4.914861426,8.977920306,9.013579271,7.150686017,7.269194505,7.24,57,7.026218,70,2
2013,SLE,Sierra Leone,Sub-Saharan Africa,4.4,4.7,3.2,4.125396825,9.331964057,10,10,7.5,10,10,9.5,1.2,10,5,5,5,5.4,8.077321352,5,0,5,3.333333333,7.5,7.5,7.5,9.777777778,9.627777778,8.968518519,5,5,5,5,5,5,5,5,5,7.5,6.25,5.416666667,10,10,5.333333333,5.25,7.5,5,7.5,7.226190476,,10,10,10,0,10,5,10,8.333333333,6.378483777,108,9.564705882,10,4,8,5,6.5,7.516176471,3.014806342,3.046596609,4.002114831,4.166666667,5.833333333,4.183306561,5.391561338,3.992475391,4.678713314,0.837837838,3.911488075,8.462474841,7.831063059,7.946717257,5,7.310063789,9.106666667,7.62,7.144,7.956888889,6.082205704,6.320092461,6.201149083,10,6.137268372,1.666666667,1.770010261,3.1913151,6.837338268,2,0,9,3.666666667,6.666666667,5.786755407,6.666823406,6,0,10,5.853374247,4.378493786,2.444444444,9.217682366,2.744131845,8.206269425,6.043107757,5.505688271,5.008576395,6.12,126,6.249241889,124,4
2013,SGP,Singapore,South Asia,8.1,7.7,8.5,8.085714286,9.873154136,10,10,10,10,10,10,10,10,5,5,5,8.333333333,9.40216249,5,5,10,6.666666667,5,5,5,7.504444444,3.888888889,5.464444444,2.5,0,5,5,5,2.5,2.5,2.5,5,5,5,2.5,10,10,2,4.5,5,7.5,5,6.285714286,,10,10,10,0,10,5,10,8.333333333,7.296985067,71,5.514705882,8.854173721,8,10,10,10,8.092219901,7.779989531,7.118874139,8.729053143,8.333333333,8.333333333,7.766531454,8.994561967,8.603103022,8.617689599,0.972972973,8.141414827,8.86304759,8.545034681,9.522546419,10,9.232657172,10,9.96,5.0784,8.346133333,7.475914344,9.4117657,8.443840022,10,8.728099586,6.923076923,10,8.55039217,8.835091381,10,10,10,10,10,7.335017814,8.280306214,10,10,0,7.602554005,6.997351674,10,9.913655991,8.860879952,9.999457062,9.08083523,9.142029985,8.91486133,8.64,2,7.968492533,36,1
2013,SVK,Slovak Rep.,Eastern Europe,,,,5.905734,9.47651024,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.658836747,10,10,10,10,10,10,10,9.24,8.705555556,9.315185185,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.666666667,7.75,10,10,10,9.345238095,,10,10,10,10,10,10,10,10,8.757185015,27,4.647058824,4.45511334,10,9,2,5.5,6.150543041,2.099165582,2.200223008,4.737150639,10,6.666666667,4.534445658,9.688162581,4.266441359,5.90979442,1,5.566894435,9.692593748,9.743484548,9.719905262,10,9.788995889,9.64,8.9,6.216,8.252,5.957194381,7.824007575,6.890600978,10,7.075755058,5.384615385,7.743794892,6.734721778,7.969330689,10,8.554059291,9,9.18468643,6.666666667,3.137370696,6.041187494,8,7.755176154,10,6.933400168,2.39244492,7.333333333,9.553106016,3.655435068,6.25400238,7.679669421,6.14466519,7.420917263,7.38,39,8.068592507,29,1
2013,SVN,Slovenia,Eastern Europe,8.4,6.1,5.8,6.761904762,9.767680371,10,10,7.5,10,10,9.5,10,10,10,10,10,10,9.755893457,10,10,10,10,10,10,10,8.733333333,7.033333333,8.588888889,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7.25,10,10,10,9.321428571,,10,10,10,10,10,10,10,10,8.920481301,22,4.014705882,4.619403102,7,4,0,2,4.408527246,3.921375057,2.382382366,5.2989924,9.166666667,7.5,4.228332095,7.27311102,6.554470655,7.574464345,0.945945946,5.827004822,9.426367816,9.564468302,9.647929752,10,9.659691468,9.64,8.9,6.216,8.252,5.940177611,7.94889558,6.944536595,10,3.343541269,3.076923077,7.743794892,4.721419746,7.479489085,5,4.0007631,10,6.3335877,2.233333333,2.395678109,4.905048905,8,8.129313462,10,5.943895635,2.552526166,8.666666667,9.663319031,5.653891625,7.450919689,7.085575118,6.845483049,6.374322128,6.75,89,7.83524065,41,2
2013,ZAF,South Africa,Sub-Saharan Africa,5.4,5.3,4.5,5.065079365,0,5,10,2.5,9.950403649,9.981401368,7.486361003,10,7.5,10,10,10,9.166666667,5.551009223,10,10,10,10,7.5,10,8.75,8.411111111,5.691666667,7.617592593,10,10,10,5,7.5,7.5,2.5,5,7.5,7.5,7.5,9.166666667,10,10,7,6.5,10,10,7.5,8.714285714,,10,10,10,10,10,10,10,10,7.203876644,76,4.276470588,8.300044614,10,6,5,5.5,7.019128801,7.398823264,6.759307911,7.666299706,8.333333333,3.33,3.925506183,7.527307867,4.394316177,2.920064671,1,5.806106568,8.82967179,9.519258392,9.337781471,5,8.171677913,8.706666667,8.48,3.7072,6.964622222,6.251588973,7.511787565,6.881688269,10,5.866832507,0.769230769,8.296923099,4.977662125,7.205993154,10,6.838023488,10,8.946007829,5.566666667,1.79946431,2.788735685,8,8.273212426,10,6.071346515,3.052638586,4,9.388534554,5.321066664,9.998371185,7.758134706,6.586457616,7.201270653,7.08,68,7.141938322,64,2
2013,ESP,Spain,Western Europe,8.3,6.2,6.2,6.882539683,9.741314068,0,10,10,10,9.99571,7.999142,10,10,5,10,7.5,9.166666667,8.969040912,10,10,10,10,7.5,7.5,7.5,9.628888889,8.516666667,8.548518519,10,10,10,7.5,8.75,10,7.5,8.75,7.5,10,8.75,9.583333333,10,10,8,6.5,7.5,10,10,8.857142857,,10,10,10,10,10,10,10,10,8.661794619,32,4.382352941,4.444558908,10,4,4,4,5.706727962,3.671719241,3.838800213,5.536760309,8.333333333,8.333333333,5.496974993,7.768070603,8.009479538,6.963813243,1,6.439142756,9.909959946,9.824633971,9.718274343,10,9.863217065,9.64,8.9,6.216,8.252,5.682737267,8.76417365,7.223455458,10,5.964504715,3.076923077,7.743794892,5.595074228,7.767632422,10,6.201910391,10,8.73397013,2.233333333,3.835210329,5.325484545,6,5.066321217,10,5.410058237,3.015507664,7.555555556,9.490221266,5.379831365,7.17467823,8.12804248,6.790639427,6.978222598,7.35,45,8.00589731,31,1
